,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
189,CC,0,0,NULL,NULL,NULL,NULL,244,24400,100,1603940445089891,1603940445090241,1979417
190,CC,0,0,NULL,NULL,NULL,NULL,244,170800,700,1603940445911702,1603940445912052,1979518
191,CC,0,0,NULL,NULL,NULL,NULL,244,244000,1000,1603940445911706,1603940445912056,1979519
192,CC,0,0,NULL,NULL,NULL,NULL,244,62464,256,1603940445911711,1603940445912061,1979520
193,CC,0,0,NULL,NULL,NULL,NULL,244,181536,744,1603940445927533,1603940445927883,1979523
194,CC,0,0,NULL,NULL,NULL,NULL,244,244000,1000,1603940445927536,1603940445927886,1979524
195,CC,0,0,NULL,NULL,NULL,NULL,244,53436,219,1603940445927539,1603940445927889,1979525
196,CC,0,0,NULL,NULL,NULL,NULL,244,190564,781,1603940445938524,1603940445938874,1979526
197,CC,0,0,NULL,NULL,NULL,NULL,244,244000,1000,1603940445938526,1603940445938876,1979527
198,CC,0,0,NULL,NULL,NULL,NULL,244,244,1,1603940445997320,1603940445997670,1979534
199,CC,0,0,NULL,NULL,NULL,NULL,244,244,1,1603940446003578,1603940446003928,1979535
200,CC,0,0,NULL,NULL,NULL,NULL,244,70028,287,1603940446316786,1603940446317136,1979558
201,CC,0,0,NULL,NULL,NULL,NULL,244,24400,100,1603940446316789,1603940446317139,1979559
202,CC,0,0,NULL,NULL,NULL,NULL,242,242,1,1603940447096823,1603940447097173,1979628
203,CC,0,0,NULL,NULL,NULL,NULL,242,242,1,1603940447099836,1603940447100186,1979629
204,CC,0,0,NULL,NULL,NULL,NULL,243,24300,100,1603940447103398,1603940447103748,1979631
205,CC,0,0,NULL,NULL,NULL,NULL,243,24300,100,1603940448111719,1603940448112069,1979735
206,CC,0,0,NULL,NULL,NULL,NULL,244,149572,613,1603940448143106,1603940448143456,1979747
207,CC,0,0,NULL,NULL,NULL,NULL,244,244000,1000,1603940448143109,1603940448143459,1979748
208,CC,0,0,NULL,NULL,NULL,NULL,244,111996,459,1603940448143113,1603940448143463,1979749
209,CC,0,0,NULL,NULL,NULL,NULL,244,132004,541,1603940448189258,1603940448189608,1979761
210,CC,0,0,NULL,NULL,NULL,NULL,244,244,1,1603940448277834,1603940448278184,1979767
211,CC,0,0,NULL,NULL,NULL,NULL,244,244,1,1603940448279435,1603940448279785,1979768
212,CC,0,0,NULL,NULL,NULL,NULL,244,244000,1000,1603940448342047,1603940448342397,1979782
213,CC,0,0,NULL,NULL,NULL,NULL,244,111264,456,1603940448375975,1603940448376325,1979787
214,CC,0,0,NULL,NULL,NULL,NULL,244,132736,544,1603940448375978,1603940448376328,1979788
215,CC,0,0,NULL,NULL,NULL,NULL,244,244000,1000,1603940448409637,1603940448409987,1979793
216,CC,0,0,NULL,NULL,NULL,NULL,244,131272,538,1603940448441985,1603940448442335,1979797
217,CC,0,0,NULL,NULL,NULL,NULL,244,112728,462,1603940448441989,1603940448442339,1979798
218,CC,0,0,NULL,NULL,NULL,NULL,244,244000,1000,1603940448478631,1603940448478981,1979806
219,CC,0,0,NULL,NULL,NULL,NULL,244,145424,596,1603940448512490,1603940448512840,1979808
220,CC,0,0,NULL,NULL,NULL,NULL,243,98172,404,1603940448512495,1603940448512845,1979809
221,CC,0,0,NULL,NULL,NULL,NULL,243,243000,1000,1603940448546063,1603940448546413,1979813
222,CC,0,0,NULL,NULL,NULL,NULL,243,150660,620,1603940448965442,1603940448965792,1979844
223,CC,0,0,NULL,NULL,NULL,NULL,243,24300,100,1603940449159672,1603940449160022,1979875
224,CC,0,0,NULL,NULL,NULL,NULL,243,24300,100,1603940450165551,1603940450165901,1980009
225,CC,0,0,NULL,NULL,NULL,NULL,243,24300,100,1603940451173720,1603940451174070,1980121
226,CC,0,0,NULL,NULL,NULL,NULL,242,242,1,1603940451309672,1603940451310022,1980143
227,CC,0,0,NULL,NULL,NULL,NULL,242,242,1,1603940451311271,1603940451311621,1980144
228,CC,0,0,NULL,NULL,NULL,NULL,243,19440,80,1603940452179551,1603940452179901,1980248
229,CC,0,0,NULL,NULL,NULL,NULL,243,4860,20,1603940452179554,1603940452179904,1980249
230,CC,0,0,NULL,NULL,NULL,NULL,243,24300,100,1603940453187476,1603940453187826,1980346
231,CC,0,0,NULL,NULL,NULL,NULL,243,213840,880,1603940453327905,1603940453328255,1980358
232,CC,0,0,NULL,NULL,NULL,NULL,243,243000,1000,1603940453327908,1603940453328258,1980359
