,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
6059,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856532293434,1603856532293784,1392063
6060,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856535334290,1603856535334640,1392407
6061,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856535335477,1603856535335827,1392410
6062,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856536374152,1603856536374502,1392547
6063,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856536375230,1603856536375580,1392549
6064,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856538401792,1603856538402142,1392772
6065,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856538402927,1603856538403277,1392773
6066,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856543438269,1603856543438619,1393368
6067,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856543439251,1603856543439601,1393369
6068,AN,0,0,NULL,NULL,NULL,NULL,84,8064,96,1603856544453483,1603856544453833,1393486
6069,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453486,1603856544453836,1393487
6070,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453489,1603856544453839,1393488
6071,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453493,1603856544453843,1393489
6072,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453494,1603856544453844,1393490
6073,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453505,1603856544453855,1393491
6074,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453506,1603856544453856,1393492
6075,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453508,1603856544453858,1393493
6076,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453510,1603856544453860,1393494
6077,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453514,1603856544453864,1393495
6078,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453515,1603856544453865,1393496
6079,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453516,1603856544453866,1393497
6080,AN,0,0,NULL,NULL,NULL,NULL,84,8400,100,1603856544453518,1603856544453868,1393498
