,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
239,CC,0,0,NULL,NULL,NULL,NULL,243,243,1,1603940272459305,1603940272459655,1961182
240,CC,0,0,NULL,NULL,NULL,NULL,243,243,1,1603940272460389,1603940272460739,1961183
241,CC,0,0,NULL,NULL,NULL,NULL,241,22413,93,1603940273481494,1603940273481844,1961287
242,CC,0,0,NULL,NULL,NULL,NULL,241,24100,100,1603940273481497,1603940273481847,1961288
243,CC,0,0,NULL,NULL,NULL,NULL,241,24100,100,1603940273481501,1603940273481851,1961289
244,CC,0,0,NULL,NULL,NULL,NULL,241,24100,100,1603940273481504,1603940273481854,1961290
245,CC,0,0,NULL,NULL,NULL,NULL,240,240,1,1603940273494680,1603940273495030,1961293
246,CC,0,0,NULL,NULL,NULL,NULL,240,240,1,1603940273496210,1603940273496560,1961294
247,CC,0,0,NULL,NULL,NULL,NULL,242,242,1,1603940276530013,1603940276530363,1961616
248,CC,0,0,NULL,NULL,NULL,NULL,242,242,1,1603940276531379,1603940276531729,1961617
249,CC,0,0,NULL,NULL,NULL,NULL,241,241,1,1603940277558491,1603940277558841,1961715
250,CC,0,0,NULL,NULL,NULL,NULL,241,241,1,1603940277559891,1603940277560241,1961716
251,CC,0,0,NULL,NULL,NULL,NULL,240,24000,100,1603940278572747,1603940278573097,1961835
252,CC,0,0,NULL,NULL,NULL,NULL,239,239,1,1603940278585832,1603940278586182,1961838
253,CC,0,0,NULL,NULL,NULL,NULL,239,239,1,1603940278587365,1603940278587715,1961839
254,CC,0,0,NULL,NULL,NULL,NULL,240,240,1,1603940280616611,1603940280616961,1962049
255,CC,0,0,NULL,NULL,NULL,NULL,240,240,1,1603940280618188,1603940280618538,1962050
256,CC,0,0,NULL,NULL,NULL,NULL,238,238,1,1603940284645499,1603940284645849,1962474
257,CC,0,0,NULL,NULL,NULL,NULL,238,238,1,1603940284660452,1603940284660802,1962475
258,CC,0,0,NULL,NULL,NULL,NULL,239,23900,100,1603940284768559,1603940284768909,1962488
259,CC,0,0,NULL,NULL,NULL,NULL,237,237,1,1603940286691876,1603940286692226,1962679
260,CC,0,0,NULL,NULL,NULL,NULL,237,237,1,1603940286693260,1603940286693610,1962682
261,CC,0,0,NULL,NULL,NULL,NULL,237,23226,98,1603940287710167,1603940287710517,1962786
